commodity,descriptn,abbreviatn,unit_qy1,unit_qy2,sitc,end_use,naics,usda,hitech
6211498080,"WOMEN'S OR GIRLS' OTHER JACKETS AND JACKET-TYPE GARMENTS EXCLUDED FROM HEADING 6202., OF OTHER TEXTILE MATERIALS, NOT KNITTED NESOI","W/G JACKET,NESOI OT TEX MAT LT 70% SLK/SLK WST",DOZ,KG,84589,40050,315250,1,00
6211498090,"WOMEN'S OR GIRLS' OTHER APPAREL, OF OTHER TEXTILE MATERIALS, NOT KNITTED NESOI","W/G GARM NESOI OT TEX MAT LT 70% SLK/SLK WST, N K",DOZ,KG,84589,40050,315250,1,00
6212103000,"BRASSIERES, CONTAINING LACE OR NET OR EMBROIDERY, WHETHER OR NOT KNITTED OR CROCHETED, GREATER THAN OR EQUAL TO 70 PERCENT SILK OR SILK WASTE","BRAS CONT LACE NET ETC TEX MTL GT=70% SILK, NT KT",DOZ,KG,84551,40020,315250,1,00
6212105010,"BRASSIERES, CONTAINING LACE OR NET OR EMBROIDERY, OF COTTON, WHETHER OR NOT KNITTED OR CROCHETED","BRASSIERES CONT LACE, NET OR EMBROIDERY OF COTTON",DOZ,KG,84551,40000,315250,1,00
6212105020,"BRASSIERES, CONTAINING LACE OR NET OR EMBROIDERY, OF MAN-MADE FIBERS, WHETHER OR NOT KNITTED OR CROCHETED",BRASSIERES CONT LACE NET/EMBROIDERY MANMADE FIBERS,DOZ,KG,84551,40020,315250,1,00
6212105030,"BRASSIERES, CONTAINING LACE OR NET OR EMBROIDERY, WHETHER OR NOT KNITTED OR CROCHETED, CONTAINING LESS THAN 70 PERCENT SILK OR SILK WASTE","BRAS CONT LACE NET ETC TEX MTL LT 70% SILK, NT KT",DOZ,KG,84551,40020,315250,1,00
6212107000,"BRASSIERES, NOT CONTAINING LACE OR NET OR EMBROIDERY, WHETHER OR NOT KNITTED OR CROCHETED, GREATER THAN OR EQUAL TO 70 PERCENT OF SILK OR SILK WASTE",BRAS NT CONT LACE NET ETC OT TEX MTL GT=70% SILK,DOZ,KG,84551,40020,315250,1,00
6212109010,"BRASSIERES, NOT CONTAINING LACE OR NET OR EMBROIDERY, OF COTTON, WHETHER OR NOT KNITTED OR CORCHETED",BRAS NOT CONTAINING LACE NET OR EMBROIDERY COTTON,DOZ,KG,84551,40000,315250,1,00
6212109020,"BRASSIERES, NOT CONTAINING LACE OR NET OR EMBROIDERY, OF MAN-MADE FIBERS, WHETHER OR NOT KNITTED OR CROCHETED",BRAS NOT CONTAINING LACE NET OR EMBROIDERY MMF,DOZ,KG,84551,40020,315250,1,00
6212109040,"BRASSIERES, NOT CONTAINING LACE OR NET OR EMBROIDERY, WHETHER OR NOT KNITTED OR CROCHETED, CONTAINING LESS THAN 70 PERCENT OF SILK OR SILK WASTE",BRAS NT CON LACE NET ETC OT TEX MTL LT 70% SLK N K,DOZ,KG,84551,40020,315250,1,00
6212200010,"GIRDLES AND PANTY-GIRDLES, OF COTTON, WHETHER OR NOT KNITTED OR CROCHETED",GIRDLES AND PANTY-GIRDLES OF COTTON,DOZ,KG,84552,40000,315250,1,00
6212200020,"GIRDLES AND PANTY-GIRDLES, OF MAN-MADE FIBERS, WHETHER OR NOT KNITTED OR CROCHETED",GIRDLES AND PANTY-GIRDLES OF MAN-MADE FIBERS,DOZ,KG,84552,40020,315250,1,00
6212200030,"GIRDLES AND PANTY-GIRDLES, OF OTHER FIBERS, WHETHER OR NOT KNITTED OR CROCHETED",GIRDLES & PANTY-GIRDLES TEX MTRL EX COTTON/MMF,DOZ,KG,84552,40020,315250,1,00
6212300010,"CORSETS, OF COTTON, WHETHER OR NOT KNITTED OR CROCHETED",CORSETS OF COTTON,DOZ,KG,84552,40000,315250,1,00
6212300020,"CORSETS, OF MAN-MADE FIBERS, WHETHER OR NOT KNITTED OR CROCHETED",CORSETS OF MAN-MADE FIBERS,DOZ,KG,84552,40020,315250,1,00
6212300030,"CORSETS, OF OTHER FIBERS, WHETHER OR NOT KNITTED OR CROCHETED",CORSETS TEXTILE MATERIALS EX COTTON & MAN-MADE FIB,DOZ,KG,84552,40020,315250,1,00
6212900010,"SUSPENDERS, GARTERS, AND SIMILAR ARTICLES, OF COTTON OR COTTON AND RUBBER OR PLASTICS, WHETHER OR NOT KNITTED OR CROCHETED",BRACES GARTERS SMLR ART & PTS COTTN/COT & RBR/PLAS,DOZ,KG,84552,40000,315990,1,00
6212900020,"SUSPENDERS, GARTERS, AND SIMILAR ARTICLES, OF WOOL OR WOOL AND RUBBER OR PLASTICS, WHETHER OR NOT KNITTED OR CROCHETED",BRACES GARTERS SMLR ART & PTS WOOL/WOOL & RBR/PLAS,DOZ,KG,84552,40010,315990,1,00
6212900030,"SUSPENDERS, GARTERS, AND SIMILAR ARTICLES, OF MAN-MADE FIBERS OR MAN-MADE FIBERS AND RUBBER OR PLASTICS, WHETHER OR NOT KNITTED OR CROCHETED",BRACES GRTERS SMLR ART & PTS MMF OR MMF & RBR/PLAS,DOZ,KG,84552,40020,315990,1,00
6212900050,"SUSPENDERS, GARTERS, AND SIMILAR ARTICLES, GREATER THAN OR EQUAL TO 70 PERCENT SILK, WHETHER OR NOT KNITTED OR CROCHETED",BRACES SMLR ART & PTS OT TEX MAT CONT GT=70% SILK,DOZ,KG,84552,40020,315990,1,00
6212900090,"SUSPENDERS, GARTERS, AND SIMILAR ARTICLES, CONTAINING LESS THAN 70 PERCENT OF SILK OR SILK WASTE, WHETHER OR NOT KNITTED OR CROCHETED",BRACES SMLR ARTICLES & PTS OF TEXTILE MAT NESOI,DOZ,KG,84552,40020,315990,1,00
6213201000,"HANDKERCHIEFS, NOT KNITTED, OF COTTON, HEMMED, NOT CONTAINING LACE OR EMBROIDERY","HANDKERCHIEF HMMD, NT CONT LACE/EMBRDRY COT NT KT",DOZ,KG,84611,40000,315990,1,00
6213202000,"HANDKERCHIEFS, NOT KNITTED, OF COTTON, NOT HEMMED","HANDKERCHIEFS EXCEPT HEMMED,OF COTTON, NOT KNITTED",DOZ,KG,84611,40000,315990,1,00
6213900500,"HANDKERCHIEFS, NOT KNITTED, OF SILK OR SILK WASTE, GREATER THAN OR EQUAL TO 70 PERCENT OF SILK OR SILK WASTE","HANDKERCHIEFS SLK/SLK WST CON GT=70% SLK, NOT KNIT",DOZ,KG,84611,40020,315990,1,00
6213900700,"HANDKERCHIEFS, NOT KNITTED, OF SILK OR SILK WASTE, CONTAINING LESS THAN 70 PERCENT OF SILK OR SILK WASTE","HANDKERCHIEF SILK CONT LT 70% SILK, NOT KNIT",DOZ,KG,84611,40020,315990,1,00
6213901000,"HANDKERCHIEFS, OF OTHER TEXTILE MATERIALS, OF MAN-MADE FIBERS","HANDKERCHIEFS OF MAN-MADE FIBERS, NOT KNIT/CROCHTD",DOZ,KG,84611,40020,315990,1,00
6213902000,"HANDKERCHIEFS, OF OTHER TEXTILE MATERIALS, OF OTHER FIBER","HANDKERCHIEFS OF TEXTILE MATERIALS NESOI, NOT KNIT",DOZ,KG,84611,40020,315990,1,00
6214101000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS AND THE LIKE, OF SILK OR SILK WASTE, NOT KNITTED, GREATER THAN OR EQUAL TO 70 PERCENT SILK OR SILK WASTE",SHAWLS SCARVES&THE LIKE CON GT=70% SLK/SLK WST NK,DOZ,KG,84612,40020,315990,1,00
6214102000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS AND THE LIKE, OF SILK OR SILK WASTE, NOT KNITTED, CONTAINING LESS THAN 70 PERCENT OF SILK OR SILK WASTE",SHAWLS SCARVES & THE LIKE CON O 70% SLK/SLK WST NK,DOZ,KG,84612,40020,315990,1,00
6214200000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS AND THE LIKE, OF WOOL OR FINE ANIMAL HAIR, NOT KNITTED OR CROCHETED","SHAWLS SCARVES AND THE LIKE OF WOOL, NOT KNIT",DOZ,KG,84612,40010,315990,1,00
6214300000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS AND THE LIKE, OF SYNTHETIC FIBERS, NOT KNITTED OR CROCHETED","SHAWLS SCARVES AND THE LIKE OF SYNTHETIC FIB, N KT",DOZ,KG,84612,40020,315990,1,00
6214400000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS AND THE LIKE, OF ARTIFICIAL FIBERS, NOT KNITTED OR CROCHETED","SHAWLS SCARVES AND THE LIKE ARTIFICIAL FIBER, N KT",DOZ,KG,84612,40020,315990,1,00
6214900010,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS AND THE LIKE, OF OTHER TEXTILE MATERIALS, OF COTTON","SHAWLS SCARVES & THE LIKE OF COTTON NESOI, NT KNIT",DOZ,KG,84612,40000,315990,1,00
6214900090,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS AND THE LIKE, OF OTHER TEXTILE MATERIALS, NESOI",SHAWLS SCARVES AND THE LIKE OF TEXTILE MATRL NESOI,DOZ,KG,84612,40020,315990,1,00
6215100025,"TIES, BOW TIES AND CRAVATS, OF SILK OR SILK WASTE, NOT KNITTED, GREATER THAN OR EQUAL TO 50 PERCENT OF TEXTILE MATERIALS (INCLUDING LININGS)",TIES&CRAVATS SLK CON GT=50% WGT OTH TEX MAT NT KN,DOZ,KG,84613,40020,315990,1,00
6215100040,"TIES, BOW TIES AND CRAVATS, OF SILK OR SILK WASTE, NOT KNITTED, WITH OUTER SHELL CONTAINING 70 PERCENT OR MORE BY WEIGHT OF SILK OR SILK WASTE",TIES & CRAVATS SLK W OUT SHLL CON GT=70% SLK NT KT,DOZ,KG,84613,40020,315990,1,00
6215100090,"TIES, BOW TIES AND CRAVATS, OF SILK OR SILK WASTE, NOT KNITTED, CONTAINING LESS THAN 70 PERCENT OF SILK OR SILK WASTE","TIES BOW TIES AND CRAVATS SILK NESOI, NOT KNIT",DOZ,KG,84613,40020,315990,1,00
6215200000,"TIES, BOW TIES AND CRAVATS, OF MANMADE FIBERS, NOT KNITTED OR CROCHETED","TIES BOW TIES AND CRAVATS MANMADE FIBERS, NT KNIT",DOZ,KG,84613,40020,315990,1,00
6215900010,"TIES, BOW TIES AND CRAVATS, OF OTHER TEXTILE MATERIALS: OF WOOL OR FINE ANIMAL HAIR, NOT KNITTED","TIES BOW TIES AND CRAVATS OF WOOL, NOT KNIT",DOZ,KG,84613,40010,315990,1,00
6215900015,"TIES, BOW TIES AND CRAVATS, OF OTHER TEXTILE MATERIALS: OF COTTON, NOT KNITTED","TIES, BOW TIES AND CRAVATS OF COTTON, NOT KNITTED",DOZ,KG,84613,40000,315990,1,00
6215900020,"TIES, BOW TIES AND CRAVATS, OF OTHER TEXTILE MATERIALS: OF OTHER MATERIAL, NOT KNITTED","TIES & CRAVATS TEXTILE MATERIALS NESOI, NOT KNIT",DOZ,KG,84613,40020,315990,1,00
6216000500,"GLOVES, MITTENS AND MITTS: IMPREGNATED, COATED OR COVERED WITH PLASTICS OR RUBBER: ICE HOCKEY GLOVES AND FIELD HOCKEY GLOVES",ICE/FIELD HOCKEY GLOVES COV WITH PLASTIC OR RUBBER,DPR,KG,84614,40050,339920,1,00
6216000800,"GLOVES, MITTENS AND MITTS: IMPREGNATED, COATED OR COVERED WITH PLASTICS OR RUBBER, SPECIALLY DESIGNED FOR USE IN SPORTS, INCLUDING SKI AND SNOWMOBILE",SKI/SNOWMOBILE GLOVES COV WITH PLASTIC OR RUBBER,DPR,KG,84614,40050,339920,1,00
6216001300,"GLOVES, MITTENS AND MITTS: PRE-EXIST VEGETABLE FIBER FABRIC, NO FOURCHETTES, IMPREGNATED, GREATER THAN 50 PERCENT RUBBER OR PLASTICS",GLV VEG FIB IMP GT 50% PLAS/RBR W/OUT 4CHTTS NT KT,DPR,KG,84614,40020,339113,1,00
6216001720,"GLOVES, MITTENS AND MITTS: PRE-EXIST VEGETABLE FIBER FABRIC, NO FOURCHETTES, IMPREGNATED, SUBJECT TO COTTON RESTRAINTS",GLV VEG FB IMPG PLS/RBR W/OUT 4CHTTS COT RES NT KT,DPR,KG,84614,40000,315990,1,00
6216001730,"GLOVES, MITTENS AND MITTS: PRE-EXIST VEGETABLE FIBER FABRIC, NO FOURCHETTES, IMPREGNATED, SUBJECT TO MAN-MADE FIBERS RESTRAINTS",GLV VEG FB IMPG PLS/RBR W/OUT 4CHTTS MMF RES NT KT,DPR,KG,84614,40020,315990,1,00
6216001740,"GLOVES, MITTENS AND MITTS: PRE-EXIST VEGETABLE FIBER FABRIC, NO FOURCHETTES, IMPREGNATED, OTHER",GLV VG FB IMPG PLS/RBR W/OUT 4CHTTS OT TEX MAT WOV,DPR,KG,84614,40020,315990,1,00
6216001900,"GLOVES, MITTENS AND MITTS: PRE-EXIST NON-VEGETABLE FIBER FABRIC, NO FOURCHETTES, IMPREGNATED, GREATER THAN 50 PERCENT RUBBER OR PLASTICS",GLV NESOI FIB IMP GT 50% PLAS/RBR W/OUT 4CHTTS NT,DPR,KG,84614,40020,339113,1,00
6216002110,"GLOVES, MITTENS AND MITTS: PRE-EXIST NON-VEGETABLE FIBER FABRIC, NO FOURCHETTES, IMPREGNATED, SUBJECT TO COTTON RESTRAINTS",GLV NESOI FAB IMPG PLS/RBR W/OT 4CHTTS CT RS NT KT,DPR,KG,84614,40020,315990,1,00
6216002120,"GLOVES, MITTENS AND MITTS: PRE-EXIST NON-VEGETABLE FIBER FABRIC, NO FOURCHETTES, IMPREGNATED, SUBJECT TO MAN-MADE FIBERS RESTRAINTS",GLV NESOI FIB IPG PLS/RB W/OUT 4CHTS MMF RES NT KT,DPR,KG,84614,40020,315990,1,00
6216002130,"GLOVES, MITTENS AND MITTS: PRE-EXIST NON-VEGETABLE FIBER FABRIC, NO FOURCHETTES, IMPREGNATED, OTHER",GLV OF OTH FIB IPG PLS/RB W/OT 4CHT NESOI NT KT,DPR,KG,84614,40020,315990,1,00
6216002410,"GLOVES, MITTENS AND MITTS: GREATER THAN OR EQUAL TO 50 PERCENT MFA FIBERS, NO FOURCHETTES, IMPREGNATED, SUBJECT TO COTTON RESTRAINTS","GLV IMPREG PLAS/RBR W/OUT 4CHTTS SUB COT RES, N KT",DPR,KG,84614,40000,315990,1,00
6216002425,"GLOVES, MITTENS AND MITTS: GREATER THAN OR EQUAL TO 50 PERCENT MFA FIBERS, NO FOURCHETTES, IMPREGNATED, SUBJECT TO MAN-MADE FIBERS RESTRAINTS","GLV IMPRG PLAS/RBR W/OUT 4CHTTS SUBJ MMF RES, N KT",DPR,KG,84614,40020,315990,1,00
6216002430,"GLOVES, MITTENS AND MITTS: GREATER THAN OR EQUAL TO 50 PERCENT MFA FIBERS, NO FOURCHETTES, IMPREGNATED, OTHER",GLV IMPRG PLAS W/OUT 4CHTT N SUBJ COT/MMF RES N KT,DPR,KG,84614,40030,315990,1,00
6216002600,"GLOVES, MITTENS AND MITTS: LESS THAN OR EQUAL TO 50 PERCENT MFA FIBERS, NO FOURCHETTES, IMPREGNATED",GLV IMPREG PLAS NO 4CHT LT 50% COT OR MMF NOT KNIT,DPR,KG,84614,40030,315990,1,00
6216002910,"GLOVES, MITTENS AND MITTS: IMPREGNATED, COATED OR COVERED WITH PLASTICS OR RUBBER: WITH FOURCHETTES, 50 PERCENT OR MORE COTTON, COTTON RESTRAINTS",GLV IMPRG R/P 4CHTTS CON GT=50% COT/MMF SUB TO COT,DPR,KG,84614,40000,315990,1,00
6216002925,"GLOVES, MITTENS AND MITTS: IMPREGNATED, COATED OR COVERED WITH PLASTICS OR RUBBER: WITH FOURCHETTES, 50 PERCENT OR MORE COTTON, MMF RESTRAINTS","GLV IMPRG R/P 4CHTTS CON GT=50% COT,MMF SUB TO MMF",DPR,KG,84614,40020,315990,1,00
6216002930,"GLOVES, MITTENS AND MITTS: GREATER THAN OR EQUAL TO 50 PERCENT MFA FIBERS, FOURCHETTES, IMPREGNATED, OTHER","GLV IMPRG P/R 4CHTTS CON GT=50% COT,MMF NESOI",DPR,KG,84614,40020,315990,1,00
6216003100,"GLOVES, MITTENS AND MITTS: LESS THAN 50 PERCENT MFA FIBERS, FOURCHETTES, IMPREGNATED","GLV IMPRG PLS/RB 4CHT CON LT 50% COT, MMF NT KNIT",DPR,KG,84614,40020,315990,1,00
6216003300,"GLOVES, MITTENS AND MITTS: OF COTTON: ICE HOCKEY GLOVES AND FIELD HOCKEY GLOVES","ICE/FIELD HOCKEY GLOVES OF COTT, NOT KNITD OR CROC",DPR,KG,84614,40050,339920,1,00
6216003500,"GLOVES, MITTENS AND MITTS: OF COTTON: SPECIALLY DESIGNED FOR USE IN SPORTS, INCLUDING SNOWMOBILE AND SKI GLOVES","SKI GLOVES OF COTTON, NOT KNITTED OR CROCHETED",DPR,KG,84614,40050,339920,1,00
6216003800,"GLOVES, MITTENS AND MITTS: OF COTTON: NO FOURCHETTES, SIDEWALLS","GLOVES EX SKI COTTON WOUT 4CHTTS, NOT KNIT",DPR,KG,84614,40000,315990,1,00
6216004100,"GLOVES, MITTENS AND MITTS: OF COTTON: FOURCHETTES, SIDEWALLS","GLOVES EX SKI COTTON WITH FOURCHETTS, NOT KNIT",DPR,KG,84614,40000,315990,1,00
6216004300,"GLOVES, MITTENS AND MITTS: OF MAN-MADE FIBERS: ICE HOCKEY GLOVES AND FIELD HOCKEY GLOVES","ICE/FILED HOCKEY GLOVES OF MMF,NOT KNIT OR CROCH",DPR,KG,84614,40050,339920,1,00
6216004600,"GLOVES, MITTENS AND MITTS: OF MAN-MADE FIBERS: SPECIALLY DESIGNED FOR USE IN SPORTS, INCLUDING SNOWMOBILE AND SKI GLOVES","SKI-GLOVES OF MANMADE FIBERS, NOT KNITTED OR CROCH",DPR,KG,84614,40050,339920,1,00
6216005410,"GLOVES, MITTENS AND MITTS: OF MAN-MADE FIBERS: NO FOURCHETTES, SIDEWALLS, GREATER THAN OR EQUAL TO 36 PERCENT WOOL OR FINE ANIMAL HAIR","GLVS EX SKI MMF GT=36% WOOL/FAH WITHOUT 4CHTTS, NK",DPR,KG,84614,40010,315990,1,00
6216005420,"GLOVES, MITTENS AND MITTS: OF MAN-MADE FIBERS: NO FOURCHETTES, SIDEWALLS, LESS THAN 36 PERCENT OF WOOL OR FINE ANIMAL HAIR","GLOVES EX SKI MMF NESOI WITHOUT FOURCHETTES, NT KT",DPR,KG,84614,40010,315990,1,00
6216005810,"GLOVES, MITTENS AND MITTS: OF MAN-MADE FIBERS: FOURCHETTES, SIDEWALLS, GREATER THAN OR EQUAL TO 36 PERCENT WOOL OR FINE ANIMAL HAIR","GLVS,MTTNS,MTS:MMF:4CHETTE,SDWLLS GT=36% WL OR FAH",DPR,KG,84614,40020,315990,1,00
6216005820,"GLOVES, MITTENS AND MITTS: OF MAN-MADE FIBERS: FOURCHETTES, SIDEWALLS, LESS THAN 36 PERCENT OF WOOL OR FINE ANIMAL HAIR",GLVS EX SKI OF MMF NESOI W 4CHETS LT 36% W/FAH NK,DPR,KG,84614,40020,315990,1,00
6216008000,"GLOVES, MITTENS AND MITTS OF WOOL OR FINE ANIMAL HAIR","GLOVES OF WOOL/FAH, NOT KNIT OR CROCHTD",DPR,KG,84614,40010,315990,1,00
6216009000,"GLOVES, MITTENS AND MITTS OF OTHER FIBERS","GLOVES OF OTH TEX MATLS, NESOI, N KNIT OR CROCHTD",DPR,KG,84614,40020,315990,1,00
6217101010,"HEADBANDS, PONYTAIL HOLDERS AND SIMILAR ARTICLES CONTAINING 70 PERCENT OR MORE BY WEIGHT OF SILK OR SILK WASTE, WOVEN","HEADBANDS,PONYTAIL HOLDERS, ETC; GT=70% SILK, WOV",DOZ,KG,84619,40140,315990,1,00
6217101090,"OTH MADE UP CLOTHING ACCESSORIES OR PARTS OF GARMENTS CON GT=70% SILK OR SILK WASTE; EXCLUDING HEADBANDS, PONYTAIL HOLDERS AND SIMILAR ARTICLES, WOVEN","CLOTHING ACCESSORIES NESOI, CON GT=70% SILK, WOVEN",DOZ,KG,84619,40020,315990,1,00
6217108500,"HEADBANDS, PONYTAIL HOLDERS AND SIMILAR ARTICLES OF MATERIALS OTHER THAN GT=70% SILK OR SILK WASTE; WOVEN","HEADBANDS,PTAIL HOLDERS, ETC;OT TH GT=70 SILK, WO",DOZ,KG,84619,40020,315990,1,00
6217109510,"OTHER MADE UP CLOTHING: ACCESSORIES, OF COTTON","ACCESSORIES OF COTTON, NOT KNITTED OR CROCHETED",DOZ,KG,84619,40000,315990,1,00
6217109520,"OTHER MADE UP CLOTHING: ACCESSORIES, OF WOOL OR FINE ANIMAL HAIR","ACCESSORIES OF WOOL OR FN ANML HR, N KT OR CROCHTD",DOZ,KG,84619,40010,315990,1,00
6217109530,"OTHER MADE UP CLOTHING: ACCESSORIES, OF MAN-MADE FIBERS","ACCESSORIES OF MANMADE FIBERS, NOT KNIT OR CROCHTD",DOZ,KG,84619,40020,315990,1,00
6217109550,"OTHER MADE UP CLOTHING: ACCESSORIES, CONTAINING LESS THAN 70 PERCENT BY WEIGHT OF SILK OR SILK WASTE","ACCESSORIES OTH TEX FIB NESOI, NOT KNIT OR CROCHTD",DOZ,KG,84619,40020,315990,1,00
6217901010,"OTHER MADE UP CLOTHING: PARTS, OF BLOUSES AND SHIRTS, GREATER THAN OR EQUAL TO 70 PERCENT SILK OR SILK WASTE","PARTS BLOUSES/SHIRTS TEX MTL GT=70% SILK, NOT KNIT",DOZ,KG,84619,40020,315990,1,00
6217901020,"OTHER MADE UP CLOTHING: PARTS, OF COATS AND JACKETS, GREATER THAN OR EQUAL TO 70 PERCENT SILK OR SILK WASTE","PARTS COATS & JACKETS OT TEX MTL GT=70% SILK, N KT",DOZ,KG,84619,40020,315990,1,00
6217901030,"OTHER MADE UP CLOTHING: PARTS, OF TROUSERS AND BREECHES, GREATER THAN OR EQUAL TO 70 PERCENT SILK OR SILK WASTE","PARTS TROUSERS/BREECHES TEX MTL GT=70% SILK, NT KT",DOZ,KG,84619,40020,315990,1,00
6217901060,"OTHER MADE UP CLOTHING: PARTS, OTHER APPAREL, GREATER THAN OR EQUAL TO 70 PERCENT SILK OR SILK WASTE","PARTS GARMENTS NESOI OT TEX MTL GT=70% SILK, NT KT",DOZ,KG,84619,40020,315990,1,00
6217909003,"OTHER MADE UP CLOTHING: PARTS, OF BLOUSES AND SHIRTS, OF COTTON","PARTS OF BLOUSES & SHIRTS OF COT, N KNIT OR CROCHT",DOZ,KG,84619,40000,315990,1,00
6217909005,"OTHER MADE UP CLOTHING: PARTS, OF BLOUSES AND SHIRTS, OF WOOL OR FINE ANIMAL HAIR","PARTS OF BLOUSES & SHIRTS OF WOOL, N KT OR CROCHTD",DOZ,KG,84619,40010,315990,1,00
6217909010,"OTHER MADE UP CLOTHING: PARTS, OF BLOUSES AND SHIRTS, OF MAN-MADE FIBERS","PARTS OF BLOUSES & SHIRTS MMF, NOT KNIT OR CROCHTD",DOZ,KG,84619,40020,315990,1,00
6217909020,"OTHER MADE UP CLOTHING: PARTS, OF BLOUSES AND SHIRTS, CONTAINING LESS THAN 70 PERCENT SILK OR SILK WASTE","PARTS BLOUSES/SHIRTS TEXTILE MATERIALS NESOI, N KT",DOZ,KG,84619,40020,315990,1,00
6217909025,"OTHER MADE UP CLOTHING: PARTS, OF COATS AND JACKETS, OF COTTON","PARTS OF COATS & JACKETS OF COT, N KNIT OR CROCHTD",DOZ,KG,84619,40000,315990,1,00
6217909030,"OTHER MADE UP CLOTHING: PARTS, OF COATS AND JACKETS, OF WOOL OR FINE ANIMAL HAIR","PARTS OF COATS & JACKETS OF WOOL, N KNIT OR CROCHT",DOZ,KG,84619,40010,315990,1,00
6217909035,"OTHER MADE UP CLOTHING: PARTS, OF COATS AND JACKETS, OF MAN-MADE FIBERS","PARTS OF COATS & JACKETS MMF, NOT KNIT OR CROCHETD",DOZ,KG,84619,40020,315990,1,00
6217909045,"OTHER MADE UP CLOTHING: PARTS, OF COATS AND JACKETS, CONTAINING LESS THAN 70 PERCENT SILK OR SILK WASTE","PARTS COATS & JACKETS OT TEX MTRL NESOI, NOT KNIT",DOZ,KG,84619,40020,315990,1,00
6217909050,"OTHER MADE UP CLOTHING: PARTS, OF TROUSERS AND BREECHES, OF COTTON","PARTS OF TROUSERS AND BREECHES OF COTTON, NOT KNIT",DOZ,KG,84619,40000,315990,1,00
6217909055,"OTHER MADE UP CLOTHING: PARTS, OF TROUSERS AND BREECHES, OF WOOL OR FINE ANIMAL HAIR","PARTS OF TROUSERS & BREECHES OF WL, N KT OR CROCHT",DOZ,KG,84619,40010,315990,1,00
6217909060,"OTHER MADE UP CLOTHING: PARTS, OF TROUSERS AND BREECHES, OF MAN-MADE FIBERS","PARTS TROUSERS & BREECHES MMF, NOT KNIT OR CROCHTD",DOZ,KG,84619,40020,315990,1,00
6217909070,"OTHER MADE UP CLOTHING: PARTS, OF TROUSERS AND BREECHES, CONTAINING LESS THAN 70 PERCENT OF SILK OR SILK WASTE","PARTS TROUSERS & BREECHES TEX MTRL NESOI, NOT KNIT",DOZ,KG,84619,40020,315990,1,00
6217909075,"OTHER MADE UP CLOTHING: PARTS, OTHER APPAREL, OF COTTON","PARTS OF GARMENTS NESOI OF COT, NOT KNIT OR CROCHT",DOZ,KG,84619,40000,315990,1,00
6217909080,"OTHER MADE UP CLOTHING: PARTS, OTHER APPAREL, OF WOOL OR FINE ANIMAL HAIR","PARTS OF GARMENTS NESOI OF WOOL, NT KNIT OR CROCHT",DOZ,KG,84619,40010,315990,1,00
6217909085,"OTHER MADE UP CLOTHING: PARTS, OTHER APPAREL, OF MAN-MADE FIBERS","PARTS OF GARMENTS NESOI MMF, NOT KNIT OR CROCHETED",DOZ,KG,84619,40020,315990,1,00
6217909095,"OTHER MADE UP CLOTHING: PARTS, OTHER APPAREL, CONTAINING LESS THAN 70 PERCENT OF SILK OR SILK WASTE","PARTS OF GARMENTS OF TEX MATERIALS NESOI, NOT KNIT",DOZ,KG,84619,40020,315990,1,00
6301100000,BLANKETS AND TRAVELING RUGS: ELECTRIC BLANKETS,ELECTRIC BLANKETS,NO,KG,77585,40020,335210,1,00
6301200010,"BLANKETS AND TRAVELING RUGS, OF WOOL OR FINE ANIMAL HAIR, NOT OVER 3 METERS IN LENGTH",BLANKET N/ELEC&TRAVEL RUG WOOL F/HAIR NT GT 3M LGT,NO,KG,65831,40010,314120,1,00
6301200020,"BLANKETS AND TRAVELING RUGS, OF WOOL OR FINE ANIMAL HAIR, OVER 3 METERS IN LENGTH",BLANKET N/ELEC&TRAVEL RUG WOOL F/HAIR GT 3M LENGTH,M2,KG,65831,40010,314120,1,00
6301300010,"BLANKETS AND TRAVELING RUGS, OF COTTON, WOVEN","BLANKET N/ELEC & TRAVEL RUGS OF COTTON, WOVEN",NO,KG,65832,40000,314120,1,00
6301300020,"BLANKETS AND TRAVELING RUGS, OF COTTON, OTHER THAN WOVEN","BLANKET N/ELEC & TRAVEL RUGS OF COTTON, NESOI",NO,KG,65832,40000,314120,1,00
6301400010,"BLANKETS AND TRAVELING RUGS, OF SYNTHETIC FIBERS, WOVEN","BLANKET N/ELEC & TRAVEL RUGS OF SYN FIBERS, WOVEN",NO,KG,65833,40020,314120,1,00
6301400020,"BLANKETS AND TRAVELING RUGS, OF SYNTHETIC FIBERS, OTHER THAN WOVEN","BLANKETS N/ELEC & TRAVEL RUGS OF SYN FIBERS, NESOI",NO,KG,65833,40020,314120,1,00
6301900010,"BLANKETS AND TRAVELING RUGS, OF ARTIFICIAL FIBERS",BLANKETS AND TRAVELING RUGS OF ARTIFICIAL FIBER,NO,KG,65839,40020,314120,1,00
