commodity,descriptn,abbreviatn,unit_qy1,unit_qy2,sitc,end_use,naics,usda,hitech
4805934010,"FOLDING CARTON BOARD, WEIGHING 225 G/M2 OR MORE, UNCOATED, IN ROLLS/SHEETS, NOT FURTHER WORKED OR PROCESSED AS SPECIFIED IN NOTE 3 TO THIS CHAPTER","FOLDING CARTON BOARD,WT >225 G/M2,UNCTD,ROLL/SHEET",KG,,64159,12430,322130,1,00
4805934015,"WET MACHINE BOARD, WEIGHING 225 G/M2 OR MORE, UNCOATED, IN ROLLS/SHEETS, NOT FURTHER WORKED OR PROCESSED AS SPECIFIED IN NOTE 3 TO THIS CHAPTER","WET MACHINE BOARD,WT >225 G/M2,UNCTD,ROLLS/SHEETS",KG,,64159,12430,322130,1,00
4805934020,"CONSTRUCTION PAPER, WEIGHING 225 G/M2 OR MORE, UNCOATED, IN ROLLS/SHEETS, NOT FURTHER WORKED OR PROCESSED AS SPECIFIED IN NOTE 3 OF THIS CHAPTER","CONSTRUCTION PAPER,WT >225 G/M2,UNCTD,ROLLS/SHEETS",KG,,64159,12430,322120,1,00
4805934030,"LINER BOARD CONTAINING LESS THAN 80% CHEMICAL SULFATE WOOD PULP, WEIGHING 225 G/M2 OR MORE, UNCOATED, IN ROLLS/SHEETS, SEE NOTE 3","LINERBOARD,<80% CHEM SULFATE WOOD PULP,UNCTD,RL/SH",KG,,64159,12430,322130,1,00
4805934055,"PAPER AND PAPERBOARD, EXCEPT KRAFT, UNCOATED, NESOI, WEIGHING 225 G/M2 OR MORE, IN ROLLS OR SHEETS",PPR/PBRD EX KRAFT UNCTD NESOI WT>225G/M2 ROLL/SHTS,KG,,64159,12430,322130,1,00
4806100000,"VEGETABLE PARCHMENT PAPER, IN ROLLS OR SHEETS","VEGETABLE PARCHMENT PAPER, IN ROLLS OR SHEETS",KG,,64153,12430,322120,1,00
4806200000,"GREASEPROOF PAPERS (AS MANUFACTURED), IN ROLLS OR SHEETS",GREASEPROOF PAPER (AS MANUFACTURED) IN ROLLS/SHEET,KG,,64153,12430,322120,1,00
4806300000,TRACING PAPERS IN ROLLS OR SHEETS,TRACING PAPERS IN ROLLS OR SHEETS,KG,,64153,12430,322120,1,00
4806400000,"GLASSINE AND OTHER GLAZED TRANSPARENT OR TRANSLUCENT PAPERS, IN ROLLS OR SHEETS",GLASSINE & OTH GLAZED TRANSPARENT/TRANSLUCENT PAPR,KG,,64153,12430,322120,1,00
4807001000,"PAPER AND PAPERBOARD, LAMINATED INTERNALLY WITH BITUMEN, TAR OR ASPHALT, NOT SURFACE-COATED OR IMPREGNATED, IN ROLLS OR SHEETS",PPR/PBRD LAMINATD INTRNALY WTH BITUMEN TAR/ASPHALT,KG,,64192,12430,322130,1,00
4807009100,"STRAW PAPER AND PAPERBOARD, WHETHER OR NOT COVERED WITH PAPER OTHER THAN STRAW PAPER, NOT SURFACE-COATEDOR IMPREGNATED,  IN ROLLS OR SHEETS",STRAW PPR/PBRD CVRD WITH OTHER THAN STRAW PPR,KG,,64192,12430,322120,1,00
4807009550,"COMPOSITE PAPER AND PAPERBOARD, NESOI, NOT SURFACE-COATED OR IMPREGNATED, WHETHER OR NOT INTERNALLY REINFORCED, IN ROLLS OR SHEETS",COMPOSITE PAPER/PPRBOARD NESOI NT IMPREGNTD ETC RL,KG,,64192,12430,322120,1,00
4808100000,"CORRUGATED PAPER AND PAPERBOARD, WHETHER OR NOT PERFORATED, NESOI, IN ROLLS OR SHEETS","CORRUGATED PPR/PBRD, W/N PERFORATED NESOI ROLL/SHT",KG,,64164,12430,322211,1,00
4808400000,"KRAFT PAPER, CREPED OR CRINKLED, WHETHER OR NOT EMBOSSED OR PERFORATED, IN ROLLS OR SHEETS","KRAFT PPR, CREPE OR CRINKLEDROLLS/SH",KG,,64162,12430,322299,1,00
4808900000,"PAPER AND PAPERBOARD, NESOI, EMBOSSED OR PERFORATED, IN ROLLS OR SHEETS",PAPER/PBOARD NESOI EMBOSSED OR PERFORATED ROLL/SHT,KG,,64169,12430,322299,1,00
4809200000,"SELF-COPY PAPER, WHETHER OR NOT PRINTED, IN ROLLS OR SHEETS","SELF-COPY PAPER, IN ROLLS OR SHEETS",KG,,64131,12430,339940,1,00
4809900002,"COPYING OR TRANSFER PAPERS, (INCLUDING COATED OR IMPREGNATED PAPER FOR DUPLICATOR STENCILS OR OFFSETPLATES) IN ROLLS OR SHEETS",COPYING/TRANSFER PAPER COATD/IMPREGNTD ROLL/SHEETS,KG,,64131,12430,339940,1,00
4810131100,"BASIC PAPER TO BE SENSITIZED FOR USE IN PHOTOGRAPHY,COATED,NOT OVER 10% MECHANICAL FIBERS,WIDTH EXCEEDING 15CM,WEIGHING NOT MORE THAN 150 G/M2,IN RLL","BASIC PPR SNSTZD PHTGRPHY CTD WD>15CM, WT <150G/M2",KG,,64132,12430,322120,1,00
4810131450,"PAPER AND PAPERBOARD FOR WRITING, PRINTING AND OTHER GRAPHIC PURPOSES, NESOI, CLAY COATED, NOV 10% MECH FIBERS, WIDTH > 15CM,WEIGHING < 150 G/M2,ROLLS","PPR/PBRD WRTNG NESOI CLY CTD  WD>15CM, WT<150G/M2",KG,,64132,12430,322120,1,00
4810132010,"PAPER, PAPERBOARD FOR WRITING, PRINTING, OTHER GRAPHIC PURPOSES, CLAY COATED ON ONE SIDE ONLY,<10% MECHANICAL FIBERS,WIDTH >15CM,WEIGHING >150G/M2 RLL","PPR/PBRD WRTNG ETC CLY CTD 1-SD WD>15CM,WT>150G/M2",KG,,64132,12430,322130,1,00
4810132090,"PAPER, PAPERBOARD FOR WRITING, PRINTING, OTHER GRAPHIC PURPOSES, CLAY COATED ON BOTH SIDES,< 10% MECHANICAL FIBERS, WD > 15CM, WT > 150G/M2, ROLLS","PPR/BRD WRTNG CLY CTD BTH SDE  WD>15CM, WT>150G/M2",KG,,64132,12430,322130,1,00
4810135000,"PAPER AND PAPERBOARD USED FOR WRITING, PRINTING OR OTHER GRAPHIC PURPOSES, COATED, NESOI, PRINTED, EMBOSSED OR PERFORATED, IN ROLLS",PPR/PBRD FOR GRAPHICS CTD NESOI PRNT/EMBSSD  ROLLS,KG,,64132,12430,322299,1,00
4810136000,"BASIC IPAPER, COATED WITH INORGANIC SUBSTANCES, <10% MECHANICAL OR CHEMI-MECHANICAL PROCESS, TO BE SENSITIZED FOR USE IN PHOTOGRAPHY, IN ROLLS, NESOI","BASIC PPR TO BE SNSTZD FOR PHTGRPHY CTD W/INOR,ROL",KG,,64132,12430,322120,1,00
4810137000,"PAPER & PAPERBOARD USED FOR GRAPHIC PURPOSES, COATED WITH INORGANIC SUBS., <10% MECHANICAL OR CHEMI-MECHANICAL PROCESS, WIDTH NOT >15CM,IN ROLLS,NESOI","PPR/PBRD FOR GRAPHIC, CTD W/INORG, ROLLS,NESOI",KG,,64132,12430,322120,1,00
4810141100,"BASIC PAPER TO BE SENSITIZED FOR USE IN PHOTOGRAPHY, CLAY COATED, W/ONE SIDE EXCEEDING 360MM AND OTHER SIDE EXCEED9NG 150MM, WEIGHING <15G/M2, SHEETS","BSC PPR SNSTZD PHTGRPHY CTD,WD>360X150MM,WT<150GM2",KG,,64132,12430,322120,1,00
4810141450,"PAPER AND PAPERBOARD FOR WRITING, PRINTING AND OTHER GRAPHIC PURPOSES, NESOI, CLAY COATED, NOV 10% MECH FIBERS, WD > 360X150MM,WT < 150G/M2, IN SHEETS",PPR/PBRD WRITNG ETC NESOI CLAY CTD WT< 150G/M2 ETC,KG,,64132,12430,322120,1,00
4810142010,"PAPER, PAPERBOARD FOR WRITING,PRINTING,OTHER GRAPHIC PURPOSES,CLAY COATED ON ONE SIDE ONLY,<10% MECHANICAL FIBERS,WD> 360X150MM,WT>150 G/M2,IN SHEETS","PPR/PBRD WRTNG CLY CTD 1-SD WD>360X150MM,WT>150GM2",KG,,64132,12430,322130,1,00
4810142090,"PAPER, PAPERBOARD FOR WRITING, PRINTING, OTHER GRAPHIC PURPOSES, CLAY COATED ON BOTH SIDES, < 10% MECHANICAL FIBERS, WD >360MMX150MM,WT>150G/M2,SHEETS","PPR/BRD WRTNG CLY CTD BTH SD WD>360X150MM,WT>150GM",KG,,64132,12430,322130,1,00
4810145000,"PAPER AND PAPERBOARD USED FOR WRITING, PRINTING OR OTHER GRAPHIC PURPOSES,UNCOATED,NESOI,PRINTED,EMBOSSED/PERFORATED,WIDTH < 435X297MM, IN SHEETS",PPR/PBRD FOR GRPHCS NESOI PRNT/EMBSSD WD<435X297MM,KG,,64132,12430,322299,1,00
4810146000,"BASIC PAPER, COATED WITH INORGANIC SUBSTANCES, <10% MECHANICAL OR CHEMI-MECHANICAL PROCESS, TO BE SENSITIZED FOR USE IN PHOTOGRAPHY, IN SHEETS, NESOI","BSC PPR, COT W/INORG SUB,  TO BE SNSTZD FOR PHTGRP",KG,,64132,12430,322120,1,00
4810147000,"PAPER & PAPERBOARD USED FOR GRAPHIC PURPOSES,COATED WITH INORGANIC SUBS, <10% MECHANICAL OR CHEMI-MECHANICAL PROCESS, IN SHEETS, NESOI","PPR/PBRD CTD W/INORG,GRAPC,<10% MEC PROS,SHEET,NES",KG,,64132,12430,322120,1,00
4810191100,"BASIC PAPER TO BE SENSITIZED FOR USE IN PHOTOGRAPHY, CLAY COATED,  NOT OVER 10% MECHANICAL FIBERS, WEIGHING NOT OVER 150 G/M2,NESOI","BASIC PPR SENSTZD PHTGRPHY CLAY CTD,<150G/M2,NESOI",KG,,64132,12430,322120,1,00
4810191550,"PAPER AND PAPERBOARD FOR WRITING, PRINTING AND OTHER GRAPHIC PURPOSES, NESOI, CLAY COATED, NOV 10% MECH FIBERS,WIDTH < 435X 297MM, WT < 150G/M2,SHEETS",PPR/PBRD WRITNG ETC NESOI CLAY CTD NOV 150G/M2 ETC,KG,,64132,12430,322120,1,00
4810192010,"PAPER, PAPERBOARD FOR WRITING, PRINTING, OTHER GRAPHIC PURPOSES, CLAY COATED ON ONE SIDE ONLY, < 10% MECHANICAL FIBERS,WD <435X297MM,WT>150G/M2,SHEETS","PPR/PBRD WRTNG CLY CTD 1-SD WD<435X297MM,WT>150GM2",KG,,64132,12430,322130,1,00
4810192090,"PAPER, PAPERBOARD FOR WRITING, PRINTING, OTHER GRAPHIC PURPOSES, NESOI, NOT OVER 10% MECHANICAL FIBERS, WIDTH< 435X297MM, WEIGHING >150G/M2, IN SHEETS","PPR/BRD WRTNG NESOI WD<435X294MM,WT>150G/M2 SHEETS",KG,,64132,12430,322130,1,00
4810221000,"PAPER, LIGHT-WEIGHT COATED, USED FOR WRITING, PRINTING OR OTHER GRAPHIC PURPOSES, > 10% MECHANICAL FIBERS,WIDTH EXCEEDING 15CMX 36CMX15CM,ROLLS/SHEETS","PPR,LGHT-WGH CTD WRTNG WD>15X36X15CM,>10% MECH",KG,,64134,12430,322120,1,00
4810225000,"PAPER AND PAPERBOARD USED FOR WRITING, PRINTING OR OTHER GRAPHIC PURPOSES, >10% FIBERS  OBTAINED BYA MECH OR CHEMI-CEM PROCESS,NESOI, PRINTED,EMBOSSED","LGHT-WGHT CTD,NESOI,PRNTD,EMBSSD/PRF, >10% FIBERS",KG,,64134,12430,322299,1,00
4810226000,"BASIC PAPER,LIGHT-WEIGHT, COATED WITH INORGANIC SUBSTANCES >10% MECHANICAL OR CHEMI-MECHANICAL PROCESS, TO BE SENSITIZED FOR USE IN  PHOTOGRAPHY,NESOI","LGHT-WGHT CTD PPR,NESOI, BASIC PPR TO BE SENSITZD",KG,,64134,12430,322120,1,00
4810227000,"PAPER & PAPERBOARD COATED W/ KAOLIN OR OTHER INORGANIC SUBSTANCES,FOR GRAPHIC PURPOSES,  > 10% MECHANICAL/ CHEMI-MECHANICAL PROCESS, LIGHT-WGHT, NESOI",LIGHT-WEIGHT CTD PPR >10%FIBER NESOI,KG,,64134,12430,322120,1,00
4810291000,"PAPER AND PAPERBOARD FOR WRITING, PRINTING OR OTHER GRAPHIC PURPOSES,CLAY COATED EXCEPT LIGHT-WEIGHT,>10% MECHANICAL FIBERS,WD>15X36X15CM,ROLLS/SHEETS","PPR/PBRD EX LIT-WGH WRTNG WD>15X36X15CM, >10 MECH",KG,,64134,12430,322120,1,00
4810295000,"PAPER AND PAPERBOARD USED FOR WRITING, PRINTING OR OTHER GRAPHIC PURPOSES, COATED WITH CLAY,NESOI, PRINTED, EMBOSSED OR PERFORATED, CUT TO SIZE/SHAPE",PPR/PBRD CTD W/CLY NESOI PRNT/EMBSSDETC CUT  SIZE,KG,,64134,12430,322299,1,00
4810296000,"BASIC PAPER, COATED WITH INORGANIC SUBSTANCES,  TO BE SENSITIZED FOR USE IN PHOTOGRAPHY, NESOI","BASIC PAPER,COAT W/INORGAN,TO BE SENSITZD FOR PHOT",KG,,64134,12430,322120,1,00
4810297000,"PAPER & PAPERBOARD USED FOR GRAPHIC PURPOSES,COATED WITH KAOLIN OR OTHER INORGANIC SUBS, >10% MECHANICAL/CHEMI-MECHANICAL PROCESS, NESOI","PPR/PBRD CTD W/CLY <10% TTL FBES,NESOI,CUT TO SIZE",KG,,64134,12430,322120,1,00
4810311020,"KRAFT FOLDING CARTON STOCK, CLAY COATED, BLEACHED AND OVER 95% WOOD FIBERS, WEIGHING 150 G/M2 OR LESS, WIDTH EXCEEDING 15X36X15CM, IN STRIPS/ROLLS",KRFT FLDNG CRTN STCK BLCH CLY CTD WT <150G/M2 ETC,KG,,64174,12430,322130,1,00
4810311040,"BASE STOCK FOR TRAYS, PLATES AND THE LIKE, CLAY COATED, BLEACHED AND OVER 95% WOOD FIBERS, WEIGHING 150 G/M2 OR LESS, WD>15X36X15CM, ROLLS/SHEETS","BASE STCK FOR TRYS ETC BLCH CLY CTD,WT<150G/M2 ETC",KG,,64174,12430,322130,1,00
4810311060,"PAPER AND PAPERBOARD, NESOI, CLAY COATED, BLEACHED AND OVER 95% WOOD FIBERS, WEIGHING 150 G/M2 OR LESS,WIDTH  > 15X36X15CM, IN STRIPS OR ROLLS","PPR/PBRD NESOI CLY CTD BLCH, WD>15X36X15CM ETC",KG,,64174,12430,322120,1,00
4810313000,"CARDS, NOT PUNCHED, FOR PUNCH CARD MACHINES, KRAFT, COATED, BLEACHED UNIFORMLY,>95%WOOD FIBER BY CHEMICAL PROCESS,  <150G/M2 ,NESOI","CARDS, NOT PUNCHED FR PUNCH CARD MACHINE, <151G/M2",KG,,64174,12430,322299,1,00
4810316500,"KRAFT PAPER AND PAPERBOARD, EXCEPT FOR WRITING, PRINTING OR OTHER GRAPHIC PURPOSES, BLEACHED, MORE THAN 95% WOOD FIBERS, WEIGHT 150G/M2 OR LESS, NESOI","KRFT PPR/PBRD,BLCHD,>95%WD FBRS,WT<150G/M2,NESOI",KG,,64174,12430,322120,1,00
4810321020,"KRAFT FOLDING CARTON BOARD, CLAY COATED, BLEACHED AND OVER 95% WOOD FIBERS,WIDTH EXCEEDING 15CMX36CMX15CM, WEIGHING OVER 150 G/M2, IN ROLLS OR SHEETS",FLDNG CRTN STCK CLY CTD BLCH WT >150G/M2 STPS/RLLS,KG,,64175,12430,322130,1,00
4810321040,"BASE STOCK FOR TRAYS ETC, CLAY COATED, BLEACHED AND OVER 95% WOOD FIBERS, WIDTH >15CMX36CMX15CM,WEIGHING > 150 G/M2, IN STRIPS OR ROLLS",BASE STCK FOR TRYS ETC CLAY CTD BLCH OV 150G/M2 RL,KG,,64175,12430,322130,1,00
4810321060,"KRAFT PAPER AND PAPERBBOARD, NESOI,CLAY COATED,BLEACHED AND OVER 95% WOOD FIBERS,WIDTH EXCEEDING 15X36X15CM,WEIGHING OVER 150 G/M2,IN STRIPS OR ROLLS",KRAFT PPR/PBRD NESOI CLAY CTD BLCH WT > 150G/M2 RL,KG,,64175,12430,322130,1,00
4810323000,"CARDS, NOT PUNCHED, FOR PUNCH CARD MACHINES, KRAFT,COATED,BLEACHED UNIFORMLY, > 95% OF WOOD FIBER BY CHEMICAL PROCESS, >150G/M2, NESOI","CARDS, NOT PUNCHED FR PUNCH CARD MACHINE, >150G/M2",KG,,64175,12430,322299,1,00
4810326500,"KRAFT PAPER AND PAPERBOARD, EXCEPT FOR WRITING, PRINTING OR OTHER GRAPHIC PURPOSES, BLEACHED AND OVER 95% WOOD FIBERS, WEIGHT MORE THAN 150 G/M2,NESOI","KRFT PPR/PBRD, BLCHD,>95%WD FBRS,WT>150G/M2, NESOI",KG,,64175,12430,322130,1,00
4810391350,"KRAFT PAPER AND PAPERBOARD OTHER THAN GRAPHIC PURPOSES, CLAY COATED, UNBLEACHED, NESOI, WIDTH EXCEEDING 15CMX36CMX15CM, IN STRIPS OR ROLLS",KRFT PPR/PBRD CLY CTD UNBLCH NESOI WD>15X36X15CM,KG,,64176,12430,322130,1,00
4810393050,"CARDS, NOT PUNCHED, FOR PUNCH CARD MACHINES, KRAFT, COATED, WHETHER OR NOT IN STRIPS, NESOI","CARDS, NOT PUNCHED, FR PUNCH CARD MACHINE, NESOI",KG,,64176,12430,322299,1,00
4810396550,"KRAFT PAPER AND PAPERBOARD, COATED WITH CLAY, EXCEPT FOR WRITING, PRINTNG OR OTHER GRAPHIC PURPOSES, NESOI","KRAFT PPR/PBRD CLAY CTD EX FOR WRTNG,PRNTNG, NESOI",KG,,64176,12430,322130,1,00
4810921350,"PAPER AND PAPERBOARD, EXCEPT KRAFT AND GRAPHIC, CLAY COATED, MULTI-PLY, WIDTH EXCEEDING 15X36X15CM, IN STRIPS OR ROLLS",PPR/PBRD EX KRFT/GRPHC CLY CTD MLT-PLY WD>15X36X15,KG,,64177,12430,322130,1,00
4810923000,"CARDS (EXCEPT KRAFT), NOT PUNCHED, FOR PUNCH CARD MACHINES, MULTI-PLY, COATED, WHETHER OR NOT IN STRIPS, NESOI","CARDS,NT KRFT,NT PNCH,FR PNCH CARD MACH,MULTI-PLY",KG,,64177,12430,322299,1,00
4810926500,"PAPER AND PAPERBOARD EXCEPT KRAFT AND GRAPHIC, CLAY COATED, MULTI-PLY, NESOI, IN ROLLS OR SHEETS","PPR/PBRD EX KRFT/GRPHC CLAY COATD MULTIPLY,NESOI",KG,,64177,12430,322130,1,00
4810991000,"PAPER AND PAPERBOARD EXCEPT KRAFT AND GRAPHIC, CLAY COATED, NESOI, WIDTH EXCEEDING 15CM X 36CM X15CM, IN STRIPS OR ROLLS",PPR/PBRD EX KRFT/GRPHI CLY CTD NESOI WD>15X36X15CM,KG,,64177,12430,322130,1,00
4810993000,"CARDS (EXCEPT KRAFT), NOT PUNCHED, FOR PUNCH CARD MACHINES, COATED, WHETHER OR NOT IN STRIPS, NESOI","CARDS,NT KRFT, NT PUNCHED FR PNCH CARD MACH, NESOI",KG,,64177,12430,322299,1,00
4810996500,"PAPER AND PAPERBOARD EXCEPT KRAFT AND GRAPHIC, CLAY COATED, NESOI, IN ROLLS OR SHEETS",PPR/PBRD EX KRFT/GRPHIC CLAY CTD NESOI ROLLS/SHEET,KG,,64177,12430,322130,1,00
4811101100,"PAPER AND PAPERBOARD COATED OR IMPREGNATED WITH TAR, BITUMEN OR ASPHALT, WIDETH EXCEEDING 15CMX36CMX15CM IN THE UNFOLDED STATE, IN STRIPS OR ROLLS",PPR/PBRD CTD/IMPREG W/TAR BITUMEN/ASPHALT ETC,KG,,64173,12430,322220,1,00
4811102100,"PAPER AND PAPERBOARD COATED OR IMPREGNATED WITH TAR, BITUMEN OR ASPHALT, IN ROLLS OR SHEETS, NESOI",PPR/PBR COATD/IMPREG WTH TAR BITUMEN/ASPHALT NESOI,KG,,64173,12430,322220,1,00
4811411000,"PAPER AND PAPERBOARD, PRESSURE-SENSITIVE,WIDTH EXCEEDING 15CMX36CMX15CM IN THE UNFOLDED STATE, IN STRIPS OR ROLLS",PPR/PBRD PRESSURE-SENSTVE WD>15X36X15CM STRIPS/RLL,KG,,64178,12430,322220,1,00
4811412100,"PAPER AND PAPERBOARD, PRESSURE-SENSITIVE, IN STRIPS OR ROLLS","PPR/PBRD PRESSURE-SENSTVE, IN STRIPS OR ROLLS",KG,,64178,12430,322220,1,00
4811413000,"PAPER AND PAPERBOARD, PRESSURE-SENSITIVE, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBERS, COATED, IMPREGNATED NESOI","PPR/PBRD, PRESSURE-SENSTVE NESOI",KG,,64178,12430,322220,1,00
4811491000,"PAPER AND PAPERBOARD, GUMMED OR ADHESIVE EXCEPT PRESSURE-SENSITIVE, NESOI, WIDTH EXCEEDING 15CM X 36CM X 15CM IN THE UNFOLD STATE, IN STRIPS OR ROLLS",PPR/PBRD GUMMED/ADHESIVE NESOI WD>15X36X15CM STRIP,KG,,64178,12430,322220,1,00
4811492100,"PAPER AND PAPERBOARD, GUMMED OR ADHESIVE EXCEPT PRESSURE-SENSITIVE, NESOI, IN STRIPS OR ROLLS","PPR/PBRD, GUMMED OR ADHESIVE, NESOI, STRIPS/ROLLS",KG,,64178,12430,322220,1,00
4811493000,"PAPER AND PAPERBOARD, GUMMED OR ADHESIVE, EXCEPT PRESSURE-SENSITIVE, NESOI","PPR/PBRD, GUMMED OR ADHESIVE, NESOI",KG,,64178,12430,322220,1,00
4811512010,"BASE STOCK FOR MILK CARTONS&OTH BEVERAGE CNTNRS,COATED,IMPREGNATED/ COVERED W/PLASTICS,BLCH WT>150G/M2,WD>15X36X15CM,>.3MM IN THICKNESS,STRIPS/ROLLS","BASE STCK MLK CRTN/BEV CNT, CTD IMPRG COV PLASTICS",KG,,64171,12430,322130,1,00
4811512020,"FOLDING CARTON STOCK COATED, IMPREGNATED OR COVERED WITH PLASTICS, BLEACHED WT> 150 G/M2,WD>15X36X15CM .3MM OR MORE IN THICKNESS, IN STRIPS OR ROLLS",FLDNG CTN STCK COAT ETC PLASTICS BLCH GT .3MM THCK,KG,,64171,12430,322130,1,00
4811512030,"BASE STOCK FOR TRAYS DISHES PLATES CUPS & THE LIKE,COATED IMPREGNATED/COVERED WITH PLASTICS,BLEACHED WT>150G/M2,WD>15X36X5CM,>.3MM THICK,STRIPS/ROLLS",BASE STCK FR TRAYS ETC CTD/IMPG/COV PLSTIC GE .3MM,KG,,64171,12430,322130,1,00
4811512060,"PAPER AND PAPERBOARD COATED, IMPREGNATED OR COVERED WITH PLASTICS, NESOI, BLEACHED, WT>150 G/M2, WD >15X36X15CM,.3MM OR MORE THICK, IN STRIPS OR ROLLS",PPR/PBRD CTD/IMPRG/CV PLSTCS NESOI BLCH WT>150G/M2,KG,,64171,12430,322130,1,00
4811514000,"PAPER AND PAPERBOARD, COATED, IMPREGNATED OR COVERED WITH PLASTICS, BLEACHED, WT >150 G/M2, WD>15X36X15CM,< .3MM IN THICKNESS, IN STRIPS OR ROLLS",PPR/PBRD CTD/IMPG/CV PLSTCS BLCH NESOI WT<.3MM THK,KG,,64171,12430,322130,1,00
4811516000,"PAPER AND PAPERBOARD, COATED, IMPREGNATED OR COVERED WITH PLASTICS (EXCLUDING ADHESIVES), BLEACHED, WEIGHING MORE THAN 150 G/M2, NESOI","PPR/PBRD CTD/IMPG/COV PLASTICS BLCH,>150G/M2,NESOI",KG,,64171,12430,322130,1,00
4811592000,"PRINTING PAPER, COATED, IMPREGNATED OR COVERED WITH PLASTICS, UNBLEACHED WEIGHING LESS THAN 150 G/M2, WIDTH EXCEEDING 15CMX36CMX15CM, IN STRIPS/ROLLS","PRNTING PAPER,NOT BLECHD WT<150G/M2, WD>15X36X15CM",KG,,64172,12430,322220,1,00
4811594020,"FOLDING CARTON STOCK COATED, IMPREGNATED OR COVERED WITH PLASTICS, UNBLEACHED,WEIGHING 150 G/M2 OR LESS,WIDTH EXCEEDING 15CMX36CMX15CM,IN STRIPS/ROLLS","FLDNG CRTN STCK  WT<150G/M2,WD>15X36X15CM,STRPS/RL",KG,,64172,12430,322130,1,00
4811594040,"PAPER AND PAPERBOARD, NESOI, COATED, IMPREGNATED OR COVERED WITH PLASTICS, UNBLEACHED, WEIGHING 150 G/M2 OR LESS, IN STRIPS OR ROLLS","PPR/PBRD NESOI CTD/IMPG/COV PLSTC WT<150G/M2, RLLS",KG,,64172,12430,322220,1,00
4811596000,"PAPER AND PAPERBOARD, COATED, IMPREGNATED OR COVERED WITH PLASTICS (EXCLUDING ADHESIVES), NOT BLEACHED, WEIGHING LESS THAN 150 G/M2, NESOI",PPR/PBRD COATED IMPREGNATED OR CVRD W/PLSTCS NESOI,KG,,64172,12430,322220,1,00
4811604000,"PAPER AND PAPERBOARD, COATED, IMPREGNATED OR COVERED WITH WAX, PARAFFIN, STEARIN, OIL OR GLYCEROL, WIDTH EXCEEDING 15X36X15CM, IN STRIPS OR ROLLS",PPR/PBRD CTD/IMPG/COV WTH WX/STEARIN WD>15X36X15CM,KG,,64179,12430,322220,1,00
4811606000,"PAPER AND PAPERBOARD, COATED, IMPREGNATED OR COVERED WITH WAX, PARAFFIN, STEARIN, OIL OR GLYCEROL, NESOI","PPR/PBRD CTD/IMPG/COV WTH WAX/STEARIN/OIL,NESOI",KG,,64179,12430,322220,1,00
4811903000,"PAPER AND PAPERBOARD, IMPREGNATED WITH LATEX, IN ROLLS OR SHEETS","PPR/PPRBOARD, IMPREGNATED WTH LATEX, IN ROLL/SHEET",KG,,64179,12430,322220,1,00
4811905050,"PAPER, PAPERBOARD, CELLULOSE WADDING AND WEBS OF CELLULOSE FIBERS, COATED, IMPREGNATED OR COVERED, SURFACE-DECORATED ETC,NESOI,WD>15X26X15CM,STRPS/RLL","PPR/PBRD,CELLULOSE WDDNG ETC WD>15X36X15CM NESOI",KG,,64179,12430,322220,1,00
4811909000,"OTHER PAPER AND PAPERBOARD, CELLULOSE WADDIGN AND WEBS OF CELLULOSE FIBERS, NESOI","OTHER PAPER PAPERBOARD,CELLULOSE WADDING ETC,NESOI",KG,,64179,12430,322220,1,00
4812000000,"FILTER BLOCKS, SLABS AND PLATES, OF PAPER PULP","FILTER BLOCKS, SLABS AND PLATES, OF PAPER PULP",KG,,64193,12430,322299,1,00
4813100000,CIGARETTE PAPER IN THE FORM OF BOOKLETS OR TUBES,CIGARETTE PAPER IN THE FORM OF BOOKLETS OR TUBES,KG,,64241,40140,322299,1,00
4813200000,CIGARETTE PAPER IN ROLLS OF A WIDTH NOT OVER 5 CM,CIGARETTE PAPER IN ROLLS OF A WIDTH NOT OVER 5 CM,KG,,64241,40140,322299,1,00
4813900000,"CIGARETTE PAPER, WHETHER OR NOT CUT TO SIZE, NESOI","CIGARETTE PAPER, WHETHER OR NOT CUT TO SIZE, NESOI",KG,,64155,40140,322299,1,00
4814200000,WALLPAPER & SIMILAR WALLCOVERINGS CONSISTING OF PAPER COATED OR COVERED ON FACE SIDE WITH A GRAINED/EMBOSSED OR OTHWISE DECORATED LAYER OF PLASTICS,WALLPPR/SIMLR WALLCVRNG OF PPR COATED ETC PLASTICS,KG,,64194,13220,322220,1,00
4814900200,"WALLPAPER AND SIMILAR WALLCOVERING, NESOI; WINDOW TRANSPARENCIES OF PAPER",WALLPR/SIMLR WALLCVRNG NESOI; PPR WINDW TRANSPAREN,KG,,64194,13220,322220,1,00
4816200000,"SELF-COPY PAPER, CUT TO SIZE OR SHAPE","SELF-COPY PAPER, CUT TO SIZE OR SHAPE",KG,,64242,12430,339940,1,00
4816900100,"CARBON PAPER, SIMILAR COPYING AND TRANSFER PAPERS, DUPLICATOR STENCILS AND OFFSET PLATES, OF PAPER, WH/NT PUT UP IN BOXES, NESOI",TRANSFER PPRS CUT TO SIZE/SHAPE & PPR OFFSET PLATE,KG,,64242,12430,339940,1,00
4817100000,"ENVELOPES OF PAPER OR PAPERBOARD, OF A KIND USED IN CORRESPONDENCE","ENVELOPES OF PAPER/PAPERBOARD, FOR CORRESPONDENCE",THS,,64221,40140,322230,1,00
