Commodity_Desc,Commodity_Desc2,Attribute_Desc,Geography_Desc,Unit_Desc,Marketing_Year,Timeperiod_Desc,Amount
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","1994/95","MY Jun-May",227.326
"HRW","Hard red winter","Production","United States","Million bushels","1994/95","MY Jun-May",971.161
"HRW","Hard red winter","Imports","United States","Million bushels","1994/95","MY Jun-May",3.377
"HRW","Hard red winter","Total supply","United States","Million bushels","1994/95","MY Jun-May",1201.864
"HRW","Hard red winter","Total domestic use","United States","Million bushels","1994/95","MY Jun-May",586.294
"HRW","Hard red winter","Exports","United States","Million bushels","1994/95","MY Jun-May",421.877
"HRW","Hard red winter","Ending stocks","United States","Million bushels","1994/95","MY Jun-May",193.693
"HRW","Hard red winter","Food use","United States","Million bushels","1994/95","MY Jun-May",358.584
"HRW","Hard red winter","Seed use","United States","Million bushels","1994/95","MY Jun-May",37.75
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","1994/95","MY Jun-May",189.96
"HRW","Hard red winter","Total disappearance","United States","Million bushels","1994/95","MY Jun-May",1008.171
"HRW","Hard red winter","Total disappearance","United States","Million bushels","1995/96","MY Jun-May",864.971
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","1995/96","MY Jun-May",95.565
"HRW","Hard red winter","Seed use","United States","Million bushels","1995/96","MY Jun-May",39.618
"HRW","Hard red winter","Food use","United States","Million bushels","1995/96","MY Jun-May",345.645
"HRW","Hard red winter","Ending stocks","United States","Million bushels","1995/96","MY Jun-May",154.019
"HRW","Hard red winter","Exports","United States","Million bushels","1995/96","MY Jun-May",384.143
"HRW","Hard red winter","Total domestic use","United States","Million bushels","1995/96","MY Jun-May",480.828
"HRW","Hard red winter","Total supply","United States","Million bushels","1995/96","MY Jun-May",1018.99
"HRW","Hard red winter","Imports","United States","Million bushels","1995/96","MY Jun-May",0.286
"HRW","Hard red winter","Production","United States","Million bushels","1995/96","MY Jun-May",825.011
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","1995/96","MY Jun-May",193.693
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","1996/97","MY Jun-May",154.019
"HRW","Hard red winter","Production","United States","Million bushels","1996/97","MY Jun-May",759.324
"HRW","Hard red winter","Imports","United States","Million bushels","1996/97","MY Jun-May",0.278
"HRW","Hard red winter","Total supply","United States","Million bushels","1996/97","MY Jun-May",913.621
"HRW","Hard red winter","Total domestic use","United States","Million bushels","1996/97","MY Jun-May",484.504
"HRW","Hard red winter","Exports","United States","Million bushels","1996/97","MY Jun-May",286.248
"HRW","Hard red winter","Ending stocks","United States","Million bushels","1996/97","MY Jun-May",142.869
"HRW","Hard red winter","Food use","United States","Million bushels","1996/97","MY Jun-May",319.556
"HRW","Hard red winter","Seed use","United States","Million bushels","1996/97","MY Jun-May",38.009
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","1996/97","MY Jun-May",126.939
"HRW","Hard red winter","Total disappearance","United States","Million bushels","1996/97","MY Jun-May",770.752
"HRW","Hard red winter","Total disappearance","United States","Million bushels","1997/98","MY Jun-May",935.151
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","1997/98","MY Jun-May",155.631
"HRW","Hard red winter","Seed use","United States","Million bushels","1997/98","MY Jun-May",36.366
"HRW","Hard red winter","Food use","United States","Million bushels","1997/98","MY Jun-May",381.2
"HRW","Hard red winter","Ending stocks","United States","Million bushels","1997/98","MY Jun-May",306.65
"HRW","Hard red winter","Exports","United States","Million bushels","1997/98","MY Jun-May",361.954
"HRW","Hard red winter","Total domestic use","United States","Million bushels","1997/98","MY Jun-May",573.197
"HRW","Hard red winter","Total supply","United States","Million bushels","1997/98","MY Jun-May",1241.801
"HRW","Hard red winter","Imports","United States","Million bushels","1997/98","MY Jun-May",0.629
"HRW","Hard red winter","Production","United States","Million bushels","1997/98","MY Jun-May",1098.303
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","1997/98","MY Jun-May",142.869
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","1998/99","MY Jun-May",306.65
"HRW","Hard red winter","Production","United States","Million bushels","1998/99","MY Jun-May",1179.452
"HRW","Hard red winter","Imports","United States","Million bushels","1998/99","MY Jun-May",0.9
"HRW","Hard red winter","Total supply","United States","Million bushels","1998/99","MY Jun-May",1487.002
"HRW","Hard red winter","Total domestic use","United States","Million bushels","1998/99","MY Jun-May",607.879
"HRW","Hard red winter","Exports","United States","Million bushels","1998/99","MY Jun-May",444.007
"HRW","Hard red winter","Ending stocks","United States","Million bushels","1998/99","MY Jun-May",435.116
"HRW","Hard red winter","Food use","United States","Million bushels","1998/99","MY Jun-May",387.455
"HRW","Hard red winter","Seed use","United States","Million bushels","1998/99","MY Jun-May",34.656
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","1998/99","MY Jun-May",185.768
"HRW","Hard red winter","Total disappearance","United States","Million bushels","1998/99","MY Jun-May",1051.886
"HRW","Hard red winter","Total disappearance","United States","Million bushels","1999/00","MY Jun-May",1027.954
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","1999/00","MY Jun-May",131.774
"HRW","Hard red winter","Seed use","United States","Million bushels","1999/00","MY Jun-May",34.205
"HRW","Hard red winter","Food use","United States","Million bushels","1999/00","MY Jun-May",385.85
"HRW","Hard red winter","Ending stocks","United States","Million bushels","1999/00","MY Jun-May",457.916
"HRW","Hard red winter","Exports","United States","Million bushels","1999/00","MY Jun-May",476.125
"HRW","Hard red winter","Total domestic use","United States","Million bushels","1999/00","MY Jun-May",551.829
"HRW","Hard red winter","Total supply","United States","Million bushels","1999/00","MY Jun-May",1485.87
"HRW","Hard red winter","Imports","United States","Million bushels","1999/00","MY Jun-May",0.111
"HRW","Hard red winter","Production","United States","Million bushels","1999/00","MY Jun-May",1050.643
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","1999/00","MY Jun-May",435.116
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2000/01","MY Jun-May",457.916
"HRW","Hard red winter","Production","United States","Million bushels","2000/01","MY Jun-May",846.036
"HRW","Hard red winter","Imports","United States","Million bushels","2000/01","MY Jun-May",0.049
"HRW","Hard red winter","Total supply","United States","Million bushels","2000/01","MY Jun-May",1304.001
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2000/01","MY Jun-May",499.976
"HRW","Hard red winter","Exports","United States","Million bushels","2000/01","MY Jun-May",393.016
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2000/01","MY Jun-May",411.009
"HRW","Hard red winter","Food use","United States","Million bushels","2000/01","MY Jun-May",374.987
"HRW","Hard red winter","Seed use","United States","Million bushels","2000/01","MY Jun-May",32.475
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2000/01","MY Jun-May",92.514
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2000/01","MY Jun-May",892.992
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2001/02","MY Jun-May",814.59
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2001/02","MY Jun-May",67.539
"HRW","Hard red winter","Seed use","United States","Million bushels","2001/02","MY Jun-May",33.91
"HRW","Hard red winter","Food use","United States","Million bushels","2001/02","MY Jun-May",363.672
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2001/02","MY Jun-May",363.122
"HRW","Hard red winter","Exports","United States","Million bushels","2001/02","MY Jun-May",349.469
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2001/02","MY Jun-May",465.121
"HRW","Hard red winter","Total supply","United States","Million bushels","2001/02","MY Jun-May",1177.712
"HRW","Hard red winter","Imports","United States","Million bushels","2001/02","MY Jun-May",0.805
"HRW","Hard red winter","Production","United States","Million bushels","2001/02","MY Jun-May",765.898
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2001/02","MY Jun-May",411.009
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2002/03","MY Jun-May",363.122
"HRW","Hard red winter","Production","United States","Million bushels","2002/03","MY Jun-May",620.328
"HRW","Hard red winter","Imports","United States","Million bushels","2002/03","MY Jun-May",0.275
"HRW","Hard red winter","Total supply","United States","Million bushels","2002/03","MY Jun-May",983.725
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2002/03","MY Jun-May",487.71
"HRW","Hard red winter","Exports","United States","Million bushels","2002/03","MY Jun-May",307.707
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2002/03","MY Jun-May",188.308
"HRW","Hard red winter","Food use","United States","Million bushels","2002/03","MY Jun-May",377.129
"HRW","Hard red winter","Seed use","United States","Million bushels","2002/03","MY Jun-May",36.89
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2002/03","MY Jun-May",73.691
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2002/03","MY Jun-May",795.417
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2003/04","MY Jun-May",1032.721
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2003/04","MY Jun-May",109.449
"HRW","Hard red winter","Seed use","United States","Million bushels","2003/04","MY Jun-May",34.754
"HRW","Hard red winter","Food use","United States","Million bushels","2003/04","MY Jun-May",378.083
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2003/04","MY Jun-May",227.127
"HRW","Hard red winter","Exports","United States","Million bushels","2003/04","MY Jun-May",510.435
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2003/04","MY Jun-May",522.286
"HRW","Hard red winter","Total supply","United States","Million bushels","2003/04","MY Jun-May",1259.848
"HRW","Hard red winter","Imports","United States","Million bushels","2003/04","MY Jun-May",0.384
"HRW","Hard red winter","Production","United States","Million bushels","2003/04","MY Jun-May",1071.156
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2003/04","MY Jun-May",188.308
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2004/05","MY Jun-May",227.127
"HRW","Hard red winter","Production","United States","Million bushels","2004/05","MY Jun-May",856.55
"HRW","Hard red winter","Imports","United States","Million bushels","2004/05","MY Jun-May",0.663
"HRW","Hard red winter","Total supply","United States","Million bushels","2004/05","MY Jun-May",1084.34
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2004/05","MY Jun-May",501.945
"HRW","Hard red winter","Exports","United States","Million bushels","2004/05","MY Jun-May",389.389
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2004/05","MY Jun-May",193.006
"HRW","Hard red winter","Food use","United States","Million bushels","2004/05","MY Jun-May",382.048
"HRW","Hard red winter","Seed use","United States","Million bushels","2004/05","MY Jun-May",33.37
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2004/05","MY Jun-May",86.527
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2004/05","MY Jun-May",891.334
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2005/06","MY Jun-May",908.611
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2005/06","MY Jun-May",77.643
"HRW","Hard red winter","Seed use","United States","Million bushels","2005/06","MY Jun-May",32.928
"HRW","Hard red winter","Food use","United States","Million bushels","2005/06","MY Jun-May",370.334
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2005/06","MY Jun-May",214.839
"HRW","Hard red winter","Exports","United States","Million bushels","2005/06","MY Jun-May",427.706
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2005/06","MY Jun-May",480.905
"HRW","Hard red winter","Total supply","United States","Million bushels","2005/06","MY Jun-May",1123.45
"HRW","Hard red winter","Imports","United States","Million bushels","2005/06","MY Jun-May",0.429
"HRW","Hard red winter","Production","United States","Million bushels","2005/06","MY Jun-May",930.015
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2005/06","MY Jun-May",193.006
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2006/07","MY Jun-May",214.839
"HRW","Hard red winter","Production","United States","Million bushels","2006/07","MY Jun-May",681.921
"HRW","Hard red winter","Imports","United States","Million bushels","2006/07","MY Jun-May",1.056
"HRW","Hard red winter","Total supply","United States","Million bushels","2006/07","MY Jun-May",897.816
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2006/07","MY Jun-May",449.206
"HRW","Hard red winter","Exports","United States","Million bushels","2006/07","MY Jun-May",283.837
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2006/07","MY Jun-May",164.773
"HRW","Hard red winter","Food use","United States","Million bushels","2006/07","MY Jun-May",365.795
"HRW","Hard red winter","Seed use","United States","Million bushels","2006/07","MY Jun-May",37.03
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2006/07","MY Jun-May",46.381
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2006/07","MY Jun-May",733.043
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2007/08","MY Jun-May",983.884
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2007/08","MY Jun-May",15.314
"HRW","Hard red winter","Seed use","United States","Million bushels","2007/08","MY Jun-May",35.24
"HRW","Hard red winter","Food use","United States","Million bushels","2007/08","MY Jun-May",397.208
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2007/08","MY Jun-May",137.53
"HRW","Hard red winter","Exports","United States","Million bushels","2007/08","MY Jun-May",536.122
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2007/08","MY Jun-May",447.762
"HRW","Hard red winter","Total supply","United States","Million bushels","2007/08","MY Jun-May",1121.414
"HRW","Hard red winter","Imports","United States","Million bushels","2007/08","MY Jun-May",1.086
"HRW","Hard red winter","Production","United States","Million bushels","2007/08","MY Jun-May",955.555
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2007/08","MY Jun-May",164.773
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2008/09","MY Jun-May",137.53
"HRW","Hard red winter","Production","United States","Million bushels","2008/09","MY Jun-May",1045.622
"HRW","Hard red winter","Imports","United States","Million bushels","2008/09","MY Jun-May",1.512
"HRW","Hard red winter","Total supply","United States","Million bushels","2008/09","MY Jun-May",1184.664
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2008/09","MY Jun-May",483.337
"HRW","Hard red winter","Exports","United States","Million bushels","2008/09","MY Jun-May",446.896
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2008/09","MY Jun-May",254.431
"HRW","Hard red winter","Food use","United States","Million bushels","2008/09","MY Jun-May",384.549
"HRW","Hard red winter","Seed use","United States","Million bushels","2008/09","MY Jun-May",35.522
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2008/09","MY Jun-May",63.266
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2008/09","MY Jun-May",930.233
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2009/10","MY Jun-May",796.76
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2009/10","MY Jun-May",34.342
"HRW","Hard red winter","Seed use","United States","Million bushels","2009/10","MY Jun-May",31.763
"HRW","Hard red winter","Food use","United States","Million bushels","2009/10","MY Jun-May",361.007
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2009/10","MY Jun-May",384.988
"HRW","Hard red winter","Exports","United States","Million bushels","2009/10","MY Jun-May",369.648
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2009/10","MY Jun-May",427.112
"HRW","Hard red winter","Total supply","United States","Million bushels","2009/10","MY Jun-May",1181.748
"HRW","Hard red winter","Imports","United States","Million bushels","2009/10","MY Jun-May",1.556
"HRW","Hard red winter","Production","United States","Million bushels","2009/10","MY Jun-May",925.761
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2009/10","MY Jun-May",254.431
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2010/11","MY Jun-May",384.988
"HRW","Hard red winter","Production","United States","Million bushels","2010/11","MY Jun-May",1006.079
"HRW","Hard red winter","Imports","United States","Million bushels","2010/11","MY Jun-May",0.895
"HRW","Hard red winter","Total supply","United States","Million bushels","2010/11","MY Jun-May",1391.962
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2010/11","MY Jun-May",388.542
"HRW","Hard red winter","Exports","United States","Million bushels","2010/11","MY Jun-May",616.888
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2010/11","MY Jun-May",386.532
"HRW","Hard red winter","Food use","United States","Million bushels","2010/11","MY Jun-May",359.177
"HRW","Hard red winter","Seed use","United States","Million bushels","2010/11","MY Jun-May",31.958
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2010/11","MY Jun-May",-2.593
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2010/11","MY Jun-May",1005.43
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2011/12","MY Jun-May",852.716
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2011/12","MY Jun-May",18.654
"HRW","Hard red winter","Seed use","United States","Million bushels","2011/12","MY Jun-May",33.144
"HRW","Hard red winter","Food use","United States","Million bushels","2011/12","MY Jun-May",403.597
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2011/12","MY Jun-May",317.15
"HRW","Hard red winter","Exports","United States","Million bushels","2011/12","MY Jun-May",397.321
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2011/12","MY Jun-May",455.395
"HRW","Hard red winter","Total supply","United States","Million bushels","2011/12","MY Jun-May",1169.866
"HRW","Hard red winter","Imports","United States","Million bushels","2011/12","MY Jun-May",0.475
"HRW","Hard red winter","Production","United States","Million bushels","2011/12","MY Jun-May",782.859
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2011/12","MY Jun-May",386.532
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2012/13","MY Jun-May",317.15
"HRW","Hard red winter","Production","United States","Million bushels","2012/13","MY Jun-May",997.948
"HRW","Hard red winter","Imports","United States","Million bushels","2012/13","MY Jun-May",17.67
"HRW","Hard red winter","Total supply","United States","Million bushels","2012/13","MY Jun-May",1332.768
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2012/13","MY Jun-May",608.151
"HRW","Hard red winter","Exports","United States","Million bushels","2012/13","MY Jun-May",381.778
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2012/13","MY Jun-May",342.839
"HRW","Hard red winter","Food use","United States","Million bushels","2012/13","MY Jun-May",403.803
"HRW","Hard red winter","Seed use","United States","Million bushels","2012/13","MY Jun-May",33.452
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2012/13","MY Jun-May",170.896
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2012/13","MY Jun-May",989.929
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2013/14","MY Jun-May",872.16
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2013/14","MY Jun-May",22.088
"HRW","Hard red winter","Seed use","United States","Million bushels","2013/14","MY Jun-May",33.97
"HRW","Hard red winter","Food use","United States","Million bushels","2013/14","MY Jun-May",370.103
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2013/14","MY Jun-May",236.759
"HRW","Hard red winter","Exports","United States","Million bushels","2013/14","MY Jun-May",445.999
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2013/14","MY Jun-May",426.161
"HRW","Hard red winter","Total supply","United States","Million bushels","2013/14","MY Jun-May",1108.919
"HRW","Hard red winter","Imports","United States","Million bushels","2013/14","MY Jun-May",18.707
"HRW","Hard red winter","Production","United States","Million bushels","2013/14","MY Jun-May",747.373
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2013/14","MY Jun-May",342.839
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2014/15","MY Jun-May",236.759
"HRW","Hard red winter","Production","United States","Million bushels","2014/15","MY Jun-May",738.65
"HRW","Hard red winter","Imports","United States","Million bushels","2014/15","MY Jun-May",9.85
"HRW","Hard red winter","Total supply","United States","Million bushels","2014/15","MY Jun-May",985.259
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2014/15","MY Jun-May",419.068
"HRW","Hard red winter","Exports","United States","Million bushels","2014/15","MY Jun-May",272.4534
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2014/15","MY Jun-May",293.7376
"HRW","Hard red winter","Food use","United States","Million bushels","2014/15","MY Jun-May",369.836
"HRW","Hard red winter","Seed use","United States","Million bushels","2014/15","MY Jun-May",32.653
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2014/15","MY Jun-May",16.579
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2014/15","MY Jun-May",691.5214
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2015/16","MY Jun-May",684.856
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2015/16","MY Jun-May",36.718
"HRW","Hard red winter","Seed use","United States","Million bushels","2015/16","MY Jun-May",29.695
"HRW","Hard red winter","Food use","United States","Million bushels","2015/16","MY Jun-May",391.245
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2015/16","MY Jun-May",445.532
"HRW","Hard red winter","Exports","United States","Million bushels","2015/16","MY Jun-May",227.198
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2015/16","MY Jun-May",457.658
"HRW","Hard red winter","Total supply","United States","Million bushels","2015/16","MY Jun-May",1130.388
"HRW","Hard red winter","Imports","United States","Million bushels","2015/16","MY Jun-May",6.204
"HRW","Hard red winter","Production","United States","Million bushels","2015/16","MY Jun-May",830.446
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2015/16","MY Jun-May",293.738
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2016/17","MY Jun-May",445.532
"HRW","Hard red winter","Production","United States","Million bushels","2016/17","MY Jun-May",1082.004
"HRW","Hard red winter","Imports","United States","Million bushels","2016/17","MY Jun-May",5.046
"HRW","Hard red winter","Total supply","United States","Million bushels","2016/17","MY Jun-May",1532.582
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2016/17","MY Jun-May",490.371
"HRW","Hard red winter","Exports","United States","Million bushels","2016/17","MY Jun-May",452.912
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2016/17","MY Jun-May",589.299
"HRW","Hard red winter","Food use","United States","Million bushels","2016/17","MY Jun-May",384.667
"HRW","Hard red winter","Seed use","United States","Million bushels","2016/17","MY Jun-May",26.203
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2016/17","MY Jun-May",79.501
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2016/17","MY Jun-May",943.283
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2017/18","MY Jun-May",765.237
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2017/18","MY Jun-May",-25.461
"HRW","Hard red winter","Seed use","United States","Million bushels","2017/18","MY Jun-May",25.587
"HRW","Hard red winter","Food use","United States","Million bushels","2017/18","MY Jun-May",391.641
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2017/18","MY Jun-May",580.942
"HRW","Hard red winter","Exports","United States","Million bushels","2017/18","MY Jun-May",373.47
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2017/18","MY Jun-May",391.767
"HRW","Hard red winter","Total supply","United States","Million bushels","2017/18","MY Jun-May",1346.179
"HRW","Hard red winter","Imports","United States","Million bushels","2017/18","MY Jun-May",6.748
"HRW","Hard red winter","Production","United States","Million bushels","2017/18","MY Jun-May",750.132
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2017/18","MY Jun-May",589.299
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2018/19","MY Jun-May",580.942
"HRW","Hard red winter","Production","United States","Million bushels","2018/19","MY Jun-May",662.249
"HRW","Hard red winter","Imports","United States","Million bushels","2018/19","MY Jun-May",4.866
"HRW","Hard red winter","Total supply","United States","Million bushels","2018/19","MY Jun-May",1248.057
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2018/19","MY Jun-May",400.405
"HRW","Hard red winter","Exports","United States","Million bushels","2018/19","MY Jun-May",331.862
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2018/19","MY Jun-May",515.79
"HRW","Hard red winter","Food use","United States","Million bushels","2018/19","MY Jun-May",383.514
"HRW","Hard red winter","Seed use","United States","Million bushels","2018/19","MY Jun-May",25.25
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2018/19","MY Jun-May",-8.359
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2018/19","MY Jun-May",732.267
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2019/20","MY Jun-May",856.2712
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2019/20","MY Jun-May",76.424
"HRW","Hard red winter","Seed use","United States","Million bushels","2019/20","MY Jun-May",24.0002
"HRW","Hard red winter","Food use","United States","Million bushels","2019/20","MY Jun-May",378.203
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2019/20","MY Jun-May",506.3528
"HRW","Hard red winter","Exports","United States","Million bushels","2019/20","MY Jun-May",377.644
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2019/20","MY Jun-May",478.6272
"HRW","Hard red winter","Total supply","United States","Million bushels","2019/20","MY Jun-May",1362.624
"HRW","Hard red winter","Imports","United States","Million bushels","2019/20","MY Jun-May",1.887
"HRW","Hard red winter","Production","United States","Million bushels","2019/20","MY Jun-May",844.947
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2019/20","MY Jun-May",515.79
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2020/21","MY Jun-May",506.353
"HRW","Hard red winter","Production","United States","Million bushels","2020/21","MY Jun-May",653.551
"HRW","Hard red winter","Imports","United States","Million bushels","2020/21","MY Jun-May",4.112
"HRW","Hard red winter","Total supply","United States","Million bushels","2020/21","MY Jun-May",1164.016
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2020/21","MY Jun-May",396.201
"HRW","Hard red winter","Exports","United States","Million bushels","2020/21","MY Jun-May",340.008
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2020/21","MY Jun-May",427.807
"HRW","Hard red winter","Food use","United States","Million bushels","2020/21","MY Jun-May",376.835
"HRW","Hard red winter","Seed use","United States","Million bushels","2020/21","MY Jun-May",26.271
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2020/21","MY Jun-May",-6.905
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2020/21","MY Jun-May",736.209
"HRW","Hard red winter","Total disappearance","United States","Million bushels","2021/22","MY Jun-May",826.109
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2021/22","MY Jun-May",74.162
"HRW","Hard red winter","Seed use","United States","Million bushels","2021/22","MY Jun-May",25.844
"HRW","Hard red winter","Food use","United States","Million bushels","2021/22","MY Jun-May",410.618
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2021/22","MY Jun-May",355.691
"HRW","Hard red winter","Exports","United States","Million bushels","2021/22","MY Jun-May",315.485
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2021/22","MY Jun-May",510.624
"HRW","Hard red winter","Total supply","United States","Million bushels","2021/22","MY Jun-May",1181.8
"HRW","Hard red winter","Imports","United States","Million bushels","2021/22","MY Jun-May",4.115
"HRW","Hard red winter","Production","United States","Million bushels","2021/22","MY Jun-May",749.878
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2021/22","MY Jun-May",427.807
"HRW","Hard red winter","Beginning stocks","United States","Million bushels","2022/23","MY Jun-May",355.691
"HRW","Hard red winter","Production","United States","Million bushels","2022/23","MY Jun-May",530.966
"HRW","Hard red winter","Imports","United States","Million bushels","2022/23","MY Jun-May",4.672
"HRW","Hard red winter","Total supply","United States","Million bushels","2022/23","MY Jun-May",891.329
"HRW","Hard red winter","Total domestic use","United States","Million bushels","2022/23","MY Jun-May",444.059
"HRW","Hard red winter","Exports","United States","Million bushels","2022/23","MY Jun-May",224.448
"HRW","Hard red winter","Ending stocks","United States","Million bushels","2022/23","MY Jun-May",222.822
"HRW","Hard red winter","Food use","United States","Million bushels","2022/23","MY Jun-May",373.016
"HRW","Hard red winter","Seed use","United States","Million bushels","2022/23","MY Jun-May",28.817
"HRW","Hard red winter","Feed and residual use","United States","Million bushels","2022/23","MY Jun-May",42.226
